,00-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,Region main,Specific_region,Total,Unknown,Unnamed: 23,year
97,21.0,43.0,11.0,10.0,14.0,9.0,22.0,17.0,17.0,22.0,20.0,17.0,7.0,11.0,8.0,8.0,6.0,10.0,Barwon South WestNorthern and Western MetropolitanSouthern Metropolitan,BANYULE,273.0,0.0,0.0, 2018Total
98,50.0,64.0,34.0,31.0,31.0,27.0,33.0,34.0,28.0,38.0,35.0,36.0,26.0,32.0,29.0,17.0,12.0,18.0,GippslandSouthern Metropolitan,BAW BAW,575.0,0.0,0.0, 2017Total
99,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,5.0,0.0,2.0,0.0,1.0,1.0,0.0,GippslandSouthern Metropolitan,BAW BAW,20.0,0.0,0.0, 2016YTD
100,7.0,3.0,0.0,5.0,3.0,4.0,5.0,7.0,2.0,4.0,5.0,8.0,4.0,2.0,1.0,1.0,4.0,4.0,GippslandSouthern Metropolitan,BAW BAW,69.0,0.0,0.0, 2017YTD
101,32.0,36.0,18.0,15.0,19.0,19.0,25.0,20.0,17.0,15.0,18.0,28.0,14.0,21.0,17.0,18.0,10.0,13.0,GippslandSouthern Metropolitan,BAW BAW,355.0,0.0,0.0, 2019YTD
102,7.0,5.0,3.0,5.0,4.0,4.0,4.0,9.0,4.0,10.0,10.0,11.0,12.0,10.0,6.0,7.0,5.0,7.0,GippslandSouthern Metropolitan,BAW BAW,123.0,0.0,0.0, 2016Total
103,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,GippslandSouthern Metropolitan,BAW BAW,13.0,0.0,0.0, 2018YTD
104,9.0,8.0,1.0,5.0,2.0,5.0,9.0,4.0,5.0,3.0,1.0,3.0,7.0,2.0,3.0,1.0,1.0,1.0,GippslandSouthern Metropolitan,BAW BAW,70.0,0.0,0.0, 2018Total
105,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,3.0,3.0,0.0,4.0,2.0,Hume,TOWONG,27.0,0.0,0.0, 2017Total
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hume,TOWONG,0.0,0.0,0.0, 2016YTD
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hume,TOWONG,2.0,0.0,0.0, 2017YTD
108,6.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0,1.0,1.0,3.0,3.0,4.0,6.0,2.0,4.0,2.0,Hume,TOWONG,45.0,0.0,0.0, 2019YTD
109,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,11.0,Hume,TOWONG,22.0,0.0,0.0, 2016Total
110,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Hume,TOWONG,3.0,0.0,0.0, 2018YTD
111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,Hume,TOWONG,8.0,0.0,0.0, 2018Total
112,4.0,8.0,4.0,8.0,5.0,7.0,7.0,8.0,7.0,10.0,15.0,17.0,12.0,13.0,13.0,7.0,9.0,11.0,Loddon Mallee,MILDURA,165.0,0.0,0.0, 2017Total
113,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,Loddon Mallee,MILDURA,12.0,0.0,0.0, 2016YTD
114,1.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,4.0,3.0,0.0,0.0,2.0,1.0,1.0,Loddon Mallee,MILDURA,25.0,0.0,0.0, 2017YTD
115,10.0,0.0,6.0,5.0,8.0,5.0,4.0,4.0,7.0,6.0,6.0,5.0,8.0,5.0,3.0,16.0,8.0,8.0,Loddon Mallee,MILDURA,114.0,0.0,0.0, 2019YTD
116,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0,1.0,4.0,0.0,7.0,6.0,8.0,7.0,2.0,4.0,Loddon Mallee,MILDURA,48.0,0.0,0.0, 2016Total
117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Loddon Mallee,MILDURA,3.0,0.0,0.0, 2018YTD
118,2.0,1.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,1.0,3.0,3.0,1.0,3.0,6.0,2.0,1.0,0.0,Loddon Mallee,MILDURA,32.0,0.0,0.0, 2018Total
119,0.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,5.0,5.0,3.0,1.0,4.0,HumeSouthern Metropolitan,STRATHBOGIE,42.0,0.0,0.0, 2017Total
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,HumeSouthern Metropolitan,STRATHBOGIE,4.0,0.0,0.0, 2016YTD
121,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,HumeSouthern Metropolitan,STRATHBOGIE,7.0,0.0,0.0, 2017YTD
122,7.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,2.0,0.0,4.0,2.0,1.0,2.0,0.0,2.0,0.0,4.0,HumeSouthern Metropolitan,STRATHBOGIE,34.0,0.0,0.0, 2019YTD
123,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,HumeSouthern Metropolitan,STRATHBOGIE,11.0,0.0,0.0, 2016Total
124,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HumeSouthern Metropolitan,STRATHBOGIE,4.0,0.0,0.0, 2018YTD
125,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,HumeSouthern Metropolitan,STRATHBOGIE,10.0,0.0,0.0, 2018Total
126,5.0,5.0,19.0,15.0,1.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,5.0,7.0,2.0,6.0,7.0,Barwon South West,MOYNE,127.0,0.0,0.0, 2017Total
127,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Barwon South West,MOYNE,12.0,0.0,0.0, 2016YTD
128,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,Barwon South West,MOYNE,13.0,0.0,0.0, 2017YTD
129,15.0,13.0,4.0,4.0,8.0,11.0,8.0,6.0,2.0,6.0,3.0,4.0,4.0,8.0,5.0,4.0,4.0,5.0,Barwon South West,MOYNE,114.0,0.0,0.0, 2019YTD
130,4.0,4.0,3.0,2.0,5.0,1.0,3.0,3.0,1.0,1.0,8.0,2.0,4.0,4.0,6.0,4.0,1.0,2.0,Barwon South West,MOYNE,58.0,0.0,0.0, 2016Total
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,Barwon South West,MOYNE,6.0,0.0,0.0, 2018YTD
132,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,Barwon South West,MOYNE,22.0,0.0,0.0, 2018Total
133,2.0,4.0,2.0,0.0,2.0,2.0,2.0,1.0,4.0,7.0,13.0,7.0,4.0,2.0,6.0,5.0,2.0,3.0,Hume,INDIGO,68.0,0.0,0.0, 2017Total
134,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Hume,INDIGO,8.0,0.0,0.0, 2016YTD
135,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Hume,INDIGO,6.0,0.0,0.0, 2017YTD
136,9.0,6.0,5.0,3.0,0.0,5.0,6.0,2.0,3.0,5.0,7.0,7.0,8.0,2.0,5.0,2.0,4.0,4.0,Hume,INDIGO,83.0,0.0,0.0, 2019YTD
137,2.0,5.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,Hume,INDIGO,28.0,0.0,0.0, 2016Total
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Hume,INDIGO,3.0,0.0,0.0, 2018YTD
139,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Hume,INDIGO,12.0,0.0,0.0, 2018Total
140,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,2.0,5.0,4.0,1.0,0.0,Grampians,PYRENEES,25.0,0.0,0.0, 2017Total
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grampians,PYRENEES,1.0,0.0,0.0, 2016YTD
142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,Grampians,PYRENEES,4.0,0.0,0.0, 2017YTD
143,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,0.0,1.0,2.0,0.0,2.0,Grampians,PYRENEES,20.0,0.0,0.0, 2019YTD
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,Grampians,PYRENEES,8.0,0.0,0.0, 2016Total
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Grampians,PYRENEES,2.0,0.0,0.0, 2018YTD
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Grampians,PYRENEES,3.0,0.0,0.0, 2018Total
147,31.0,60.0,36.0,36.0,32.0,13.0,17.0,38.0,42.0,53.0,47.0,44.0,32.0,34.0,17.0,10.0,14.0,19.0,GippslandLoddon MalleeNorthern and Western Metropolitan,MACEDON RANGES,575.0,0.0,0.0, 2017Total
148,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,GippslandLoddon MalleeNorthern and Western Metropolitan,MACEDON RANGES,17.0,0.0,0.0, 2016YTD
149,3.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,1.0,7.0,6.0,4.0,13.0,8.0,3.0,2.0,1.0,1.0,GippslandLoddon MalleeNorthern and Western Metropolitan,MACEDON RANGES,78.0,0.0,0.0, 2017YTD
150,58.0,69.0,31.0,37.0,19.0,15.0,28.0,20.0,31.0,19.0,28.0,20.0,23.0,16.0,19.0,9.0,11.0,8.0,GippslandLoddon MalleeNorthern and Western Metropolitan,MACEDON RANGES,461.0,0.0,0.0, 2019YTD
151,3.0,1.0,3.0,8.0,7.0,6.0,5.0,8.0,7.0,5.0,6.0,6.0,11.0,4.0,4.0,3.0,7.0,9.0,GippslandLoddon MalleeNorthern and Western Metropolitan,MACEDON RANGES,104.0,1.0,0.0, 2016Total
152,4.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,4.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,GippslandLoddon MalleeNorthern and Western Metropolitan,MACEDON RANGES,29.0,0.0,0.0, 2018YTD
153,10.0,22.0,11.0,6.0,5.0,5.0,4.0,8.0,9.0,13.0,14.0,8.0,7.0,4.0,11.0,7.0,1.0,3.0,GippslandLoddon MalleeNorthern and Western Metropolitan,MACEDON RANGES,148.0,0.0,0.0, 2018Total
154,52.0,58.0,34.0,27.0,24.0,21.0,25.0,36.0,38.0,38.0,24.0,38.0,25.0,30.0,35.0,19.0,22.0,51.0,Barwon South WestEastern MetropolitanGippslandGrampiansLoddon MalleeNorthern and Western Metropolitan,HOBSONS BAY,597.0,0.0,0.0, 2017Total
155,7.0,6.0,2.0,1.0,3.0,2.0,2.0,3.0,4.0,8.0,7.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,Barwon South WestEastern MetropolitanGippslandGrampiansLoddon MalleeNorthern and Western Metropolitan,HOBSONS BAY,54.0,0.0,0.0, 2016YTD
156,6.0,8.0,5.0,3.0,6.0,5.0,7.0,4.0,7.0,8.0,8.0,7.0,6.0,6.0,9.0,4.0,3.0,3.0,Barwon South WestEastern MetropolitanGippslandGrampiansLoddon MalleeNorthern and Western Metropolitan,HOBSONS BAY,105.0,0.0,0.0, 2017YTD
157,67.0,79.0,49.0,37.0,33.0,46.0,44.0,57.0,39.0,42.0,32.0,31.0,27.0,14.0,13.0,11.0,20.0,20.0,Barwon South WestEastern MetropolitanGippslandGrampiansLoddon MalleeNorthern and Western Metropolitan,HOBSONS BAY,661.0,0.0,0.0, 2019YTD
158,18.0,14.0,8.0,9.0,12.0,13.0,11.0,8.0,19.0,14.0,15.0,11.0,8.0,11.0,12.0,5.0,10.0,19.0,Barwon South WestEastern MetropolitanGippslandGrampiansLoddon MalleeNorthern and Western Metropolitan,HOBSONS BAY,217.0,0.0,0.0, 2016Total
159,1.0,0.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,5.0,4.0,2.0,1.0,5.0,1.0,2.0,3.0,1.0,Barwon South WestEastern MetropolitanGippslandGrampiansLoddon MalleeNorthern and Western Metropolitan,HOBSONS BAY,42.0,0.0,0.0, 2018YTD
160,9.0,14.0,6.0,6.0,11.0,12.0,12.0,20.0,16.0,15.0,12.0,14.0,8.0,12.0,4.0,5.0,4.0,9.0,Barwon South WestEastern MetropolitanGippslandGrampiansLoddon MalleeNorthern and Western Metropolitan,HOBSONS BAY,189.0,0.0,0.0, 2018Total
161,62.0,64.0,38.0,26.0,24.0,34.0,51.0,72.0,51.0,41.0,28.0,31.0,26.0,14.0,18.0,14.0,18.0,35.0,Barwon South WestEastern MetropolitanGrampiansNorthern and Western MetropolitanSouthern Metropolitan,MARIBYRNONG,647.0,0.0,0.0, 2017Total
162,3.0,1.0,3.0,0.0,2.0,0.0,10.0,8.0,5.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,Barwon South WestEastern MetropolitanGrampiansNorthern and Western MetropolitanSouthern Metropolitan,MARIBYRNONG,39.0,0.0,0.0, 2016YTD
163,11.0,14.0,4.0,5.0,9.0,6.0,8.0,9.0,5.0,7.0,4.0,7.0,3.0,5.0,3.0,0.0,0.0,5.0,Barwon South WestEastern MetropolitanGrampiansNorthern and Western MetropolitanSouthern Metropolitan,MARIBYRNONG,105.0,0.0,0.0, 2017YTD
164,63.0,58.0,27.0,18.0,30.0,62.0,52.0,51.0,31.0,29.0,23.0,15.0,18.0,26.0,14.0,11.0,13.0,11.0,Barwon South WestEastern MetropolitanGrampiansNorthern and Western MetropolitanSouthern Metropolitan,MARIBYRNONG,552.0,0.0,0.0, 2019YTD
165,12.0,5.0,8.0,4.0,8.0,10.0,27.0,19.0,16.0,10.0,10.0,9.0,3.0,5.0,5.0,5.0,8.0,15.0,Barwon South WestEastern MetropolitanGrampiansNorthern and Western MetropolitanSouthern Metropolitan,MARIBYRNONG,179.0,0.0,0.0, 2016Total
166,2.0,3.0,2.0,0.0,0.0,3.0,3.0,9.0,4.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,Barwon South WestEastern MetropolitanGrampiansNorthern and Western MetropolitanSouthern Metropolitan,MARIBYRNONG,34.0,0.0,0.0, 2018YTD
167,6.0,13.0,7.0,3.0,10.0,9.0,9.0,21.0,13.0,8.0,7.0,14.0,6.0,5.0,0.0,2.0,5.0,3.0,Barwon South WestEastern MetropolitanGrampiansNorthern and Western MetropolitanSouthern Metropolitan,MARIBYRNONG,141.0,0.0,0.0, 2018Total
168,15.0,18.0,9.0,10.0,10.0,8.0,6.0,12.0,10.0,10.0,7.0,8.0,8.0,14.0,7.0,12.0,7.0,19.0,Barwon South West,COLAC-OTWAY,190.0,0.0,0.0, 2017Total
169,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Barwon South West,COLAC-OTWAY,4.0,0.0,0.0, 2016YTD
170,2.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,0.0,1.0,Barwon South West,COLAC-OTWAY,22.0,0.0,0.0, 2017YTD
171,6.0,6.0,1.0,4.0,8.0,6.0,5.0,6.0,5.0,6.0,3.0,7.0,4.0,4.0,9.0,4.0,5.0,3.0,Barwon South West,COLAC-OTWAY,92.0,0.0,0.0, 2019YTD
172,2.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,2.0,6.0,0.0,2.0,1.0,0.0,3.0,8.0,Barwon South West,COLAC-OTWAY,33.0,0.0,0.0, 2016Total
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,Barwon South West,COLAC-OTWAY,5.0,0.0,0.0, 2018YTD
174,1.0,3.0,2.0,0.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,Barwon South West,COLAC-OTWAY,27.0,0.0,0.0, 2018Total
175,18.0,25.0,13.0,11.0,12.0,13.0,12.0,15.0,11.0,15.0,20.0,20.0,12.0,13.0,7.0,13.0,10.0,21.0,Barwon South WestEastern Metropolitan,WARRNAMBOOL,261.0,0.0,0.0, 2017Total
176,0.0,1.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,Barwon South WestEastern Metropolitan,WARRNAMBOOL,14.0,0.0,0.0, 2016YTD
177,3.0,1.0,0.0,2.0,4.0,1.0,4.0,3.0,3.0,2.0,4.0,5.0,1.0,0.0,1.0,2.0,0.0,2.0,Barwon South WestEastern Metropolitan,WARRNAMBOOL,38.0,0.0,0.0, 2017YTD
178,31.0,22.0,17.0,20.0,12.0,24.0,18.0,26.0,15.0,11.0,9.0,13.0,17.0,12.0,9.0,4.0,11.0,18.0,Barwon South WestEastern Metropolitan,WARRNAMBOOL,289.0,0.0,0.0, 2019YTD
179,4.0,2.0,3.0,1.0,13.0,6.0,3.0,5.0,5.0,3.0,6.0,3.0,5.0,3.0,6.0,5.0,4.0,6.0,Barwon South WestEastern Metropolitan,WARRNAMBOOL,83.0,0.0,0.0, 2016Total
180,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Barwon South WestEastern Metropolitan,WARRNAMBOOL,4.0,0.0,0.0, 2018YTD
181,1.0,0.0,1.0,2.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0,4.0,0.0,1.0,Barwon South WestEastern Metropolitan,WARRNAMBOOL,25.0,0.0,0.0, 2018Total
182,9.0,9.0,10.0,12.0,15.0,14.0,21.0,13.0,14.0,25.0,19.0,20.0,36.0,17.0,19.0,26.0,27.0,53.0,GippslandNorthern and Western Metropolitan,EAST GIPPSLAND,360.0,1.0,0.0, 2017Total
183,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,GippslandNorthern and Western Metropolitan,EAST GIPPSLAND,15.0,0.0,0.0, 2016YTD
184,2.0,0.0,2.0,5.0,0.0,3.0,8.0,3.0,5.0,4.0,6.0,10.0,7.0,2.0,2.0,3.0,2.0,3.0,GippslandNorthern and Western Metropolitan,EAST GIPPSLAND,68.0,1.0,0.0, 2017YTD
185,13.0,6.0,2.0,8.0,9.0,10.0,12.0,4.0,6.0,9.0,7.0,7.0,6.0,11.0,3.0,7.0,3.0,2.0,GippslandNorthern and Western Metropolitan,EAST GIPPSLAND,125.0,0.0,0.0, 2019YTD
186,2.0,2.0,0.0,2.0,2.0,3.0,4.0,3.0,1.0,5.0,0.0,1.0,4.0,2.0,2.0,4.0,1.0,4.0,GippslandNorthern and Western Metropolitan,EAST GIPPSLAND,42.0,0.0,0.0, 2016Total
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,GippslandNorthern and Western Metropolitan,EAST GIPPSLAND,6.0,0.0,0.0, 2018YTD
188,3.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,5.0,5.0,3.0,3.0,6.0,3.0,2.0,1.0,GippslandNorthern and Western Metropolitan,EAST GIPPSLAND,42.0,0.0,0.0, 2018Total
189,6.0,1.0,6.0,14.0,11.0,6.0,9.0,6.0,5.0,12.0,20.0,23.0,16.0,12.0,17.0,17.0,15.0,19.0,Hume,BENALLA,215.0,0.0,0.0, 2017Total
190,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Hume,BENALLA,4.0,0.0,0.0, 2016YTD
191,1.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,Hume,BENALLA,19.0,0.0,0.0, 2017YTD
192,6.0,4.0,10.0,6.0,5.0,4.0,2.0,7.0,2.0,6.0,8.0,5.0,6.0,5.0,10.0,4.0,4.0,10.0,Hume,BENALLA,104.0,0.0,0.0, 2019YTD
193,0.0,2.0,3.0,4.0,5.0,4.0,3.0,1.0,2.0,1.0,5.0,2.0,2.0,6.0,2.0,4.0,2.0,0.0,Hume,BENALLA,48.0,0.0,0.0, 2016Total
194,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,Hume,BENALLA,7.0,0.0,0.0, 2018YTD
195,5.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,6.0,1.0,4.0,2.0,0.0,0.0,Hume,BENALLA,40.0,0.0,0.0, 2018Total
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loddon Mallee,WENTWORTH,1.0,0.0,0.0, 2017Total
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loddon Mallee,WENTWORTH,0.0,0.0,0.0, 2016YTD
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loddon Mallee,WENTWORTH,0.0,0.0,0.0, 2017YTD
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loddon Mallee,WENTWORTH,0.0,0.0,0.0, 2019YTD
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loddon Mallee,WENTWORTH,0.0,0.0,0.0, 2016Total
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loddon Mallee,WENTWORTH,0.0,0.0,0.0, 2018YTD
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loddon Mallee,WENTWORTH,0.0,0.0,0.0, 2018Total
203,73.0,77.0,50.0,52.0,54.0,67.0,57.0,52.0,50.0,53.0,51.0,55.0,38.0,43.0,40.0,34.0,38.0,56.0,Barwon South WestEastern MetropolitanLoddon MalleeNorthern and Western MetropolitanSouthern Metropolitan,STONNINGTON,940.0,0.0,0.0, 2017Total
204,4.0,1.0,1.0,4.0,2.0,8.0,7.0,8.0,4.0,5.0,3.0,6.0,2.0,4.0,3.0,2.0,1.0,0.0,Barwon South WestEastern MetropolitanLoddon MalleeNorthern and Western MetropolitanSouthern Metropolitan,STONNINGTON,65.0,0.0,0.0, 2016YTD
